id,name,price,brand,category,cpu,cpu_speed,gpu,ram,ram_tech,storage,screen_size,screen_tech,screen_resolution,screen_frequency,operating_system,battery,rating,reviews_count,url,created_at,updated_at
331506,"Laptop HP Envy x360 14 fc0162TU - AY8X1PA (Ultra 5 125U, 16GB, 512GB, 2.8K OLED, Cảm ứng, OfficeHS, Win11)",26590000,HP,Laptop,,,,,,,,,,,,,4.9,374,https://www.thegioididong.com/laptop/hp-envy-x360-14-fc0162tu-ultra-5-ay8x1pa,2024,2025-08-31 18:50:41
309375,"Laptop Asus Vivobook 16 X1605VA - MB360W (i5 1335U, 16GB, 512GB, WUXGA, Win11)",14990000,Asus,Laptop,,,,,,,,,,,,,4.9,5309,https://www.thegioididong.com/laptop/asus-vivobook-16-x1605va-i5-mb360w,2023,2025-08-31 18:50:42
310450,"Laptop MSI Modern 15 B12MO - 487VN (i7 1255U, 16GB, 512GB, Full HD, Win11)",17390000,MSI,Laptop,,,,,,,,,,,,,4.9,1160,https://www.thegioididong.com/laptop/msi-modern-15-b12mo-i7-487vn,2023,2025-08-31 18:50:43
327707,"Laptop MSI Gaming Cyborg 15 A13VEK - 1423VN (i7 13620H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",25190000,MSI,Laptop,,,,,,,,,,,,,5.0,651,https://www.thegioididong.com/laptop/msi-cyborg-15-a13vek-i7-1423vn,2024,2025-08-31 18:50:44
325699,"Laptop Acer Gaming Aspire A515 58GM 53PZ - NX.KQ4SV.008 (i5 13420H, 8GB, 512GB, RTX 2050 4GB, Full HD, Win11)",14990000,Acer,Laptop,,,,,,,,,,,,,4.9,1372,https://www.thegioididong.com/laptop/acer-aspire-a515-58gm-53pz-i5-nxkq4sv008,2024,2025-08-31 18:50:44
339680,"Laptop Dell Inspiron 14 5440 - N5440-C5U165W11IBD2 (Core 5 120U, 16GB, 512GB, MX570A 2GB, 2.2K, OfficeHS, Win11)",24490000,Dell,Laptop,,,,,,,,,,,,,5.0,43,https://www.thegioididong.com/laptop/dell-inspiron-14-5440-core-5-n5440c5u165w11ibd2,2024,2025-08-31 18:50:44
341602,"Laptop Acer Aspire Lite 16 AI AL16 71P 5674 - NX.D4XSV.001 (Ultra 5 125H, 16GB, 512GB, Full HD+, Win11)",17690000,Acer,Laptop,,,,,,,,,,,,,5.0,14,https://www.thegioididong.com/laptop/acer-aspire-lite-16-ai-al16-71p-5674-ultra-5-125h-nx-d4xsv-001,2025,2025-08-31 18:50:45
311016,"Laptop MSI Modern 15 B12MO - 628VN (i5 1235U, 16GB, 512GB, Full HD, Win11)",12990000,MSI,Laptop,,,,,,,,,,,,,4.9,2888,https://www.thegioididong.com/laptop/msi-modern-15-b12mo-i5-628vn,2023,2025-08-31 18:50:46
337043,"Laptop HP Pavilion 16 af0054TU - AY8C3PA (Ultra 5 125U, 16GB, 1TB, WUXGA, OfficeHS+365, Win11)",21190000,HP,Laptop,,,,,,,,,,,,,5.0,44,https://www.thegioididong.com/laptop/hp-pavilion-16-af0054tu-ultra-5-ay8c3pa,2024,2025-08-31 18:50:47
341751,"Laptop GIGABYTE Gaming A16 GA6H - GAMING-A16-CTHH3VN893SH (i5 13420H, 16GB, 512GB, RTX5050 8GB, WUXGA 165Hz, Win11)",28590000,GIGABYTE,Laptop,,,,,,,,,,,,,5.0,1,https://www.thegioididong.com/laptop/gigabyte-a16-ga6h-i5-13420h-gaming-a16-cthh3vn893sh,2025,2025-08-31 18:50:47
314630,"Laptop Acer Gaming Aspire 5 A515 58GM 51LB - NX.KQ4SV.002 (i5 13420H, 16GB, 512GB, RTX 2050 4GB, Full HD, Win11)",15990000,Acer,Laptop,,,,,,,,,,,,,4.9,6256,https://www.thegioididong.com/laptop/acer-aspire-5-a515-58gm-51lb-i5-nxkq4sv002,2023,2025-08-31 18:50:48
338323,"Laptop Asus Vivobook 15 X1504VA - BQ185WS (Core 5 120U, 16GB, 512GB, Full HD, OfficeH24+365, Win11)",15690000,Asus,Laptop,,,,,,,,,,,,,5.0,431,https://www.thegioididong.com/laptop/asus-x1504va-core-5-bq185ws,2025,2025-08-31 18:50:49
314630,"Laptop Acer Gaming Aspire 5 A515 58GM 51LB - NX.KQ4SV.002 (i5 13420H, 16GB, 512GB, RTX 2050 4GB, Full HD, Win11)",15990000,Acer,Laptop,,,,,,,,,,,,,4.9,6256,https://www.thegioididong.com/laptop/acer-aspire-5-a515-58gm-51lb-i5-nxkq4sv002,2023,2025-08-31 18:50:49
328130,"Laptop Lenovo ThinkBook 14 - 21MR0072VN (Ultra 7 155U, 16GB, 512GB, WUXGA, Win11)",25090000,Lenovo,Laptop,,,,,,,,,,,,,5.0,80,https://www.thegioididong.com/laptop/lenovo-thinkbook-14-ultra-7-21mr0072vn,2024,2025-08-31 18:50:50
331564,Laptop MacBook Pro 14 inch M4 16GB/512GB,37790000,MacBook,Laptop,,,,,,,,,,,,,5.0,1376,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m4-16gb-512gb,10/2024,2025-08-31 18:50:50
231244,Laptop MacBook Air 13 inch M1 8GB/256GB (MGN63SA/A),16990000,MacBook,Laptop,,,,,,,,,,,,,4.9,13985,https://www.thegioididong.com/laptop/apple-macbook-air-2020-mgn63saa,2020,2025-08-31 18:50:50
337044,"Laptop HP Pavilion 16 af0055TU - AY8C4PA (Ultra 5 125U, 16GB, 512GB, WUXGA, OfficeHS+365, Win11)",20190000,HP,Laptop,,,,,,,,,,,,,5.0,198,https://www.thegioididong.com/laptop/hp-pavilion-16-af0055tu-ultra-5-ay8c4pa,2024,2025-08-31 18:50:50
322222,"Laptop Acer Aspire 3 A314 42P R3B3 - NX.KSFSV.001 (R7 5700U, 16GB, 512GB, WUXGA, Win11)",12690000,Acer,Laptop,,,,,,,,,,,,,4.9,3611,https://www.thegioididong.com/laptop/acer-aspire-3-a314-42p-r3b3-r7-nxksfsv001,2024,2025-08-31 18:50:51
325306,Laptop Apple MacBook Air 13 inch M2 16GB/256GB/10GPU (Z160),23090000,MacBook,Laptop,,,,,,,,,,,,,5.0,901,https://www.thegioididong.com/laptop/apple-macbook-air-m2-2022-16gb-256gb-10gpu,6/2022,2025-08-31 18:50:51
333425,"Laptop Acer Aspire 16 AI A16 71M 71U7 - NX.J4YSV.002 (Ultra 7 155H, 16GB, 512GB, Full HD+, Win11)",19990000,Acer,Laptop,,,,,,,,,,,,,5.0,132,https://www.thegioididong.com/laptop/acer-aspire-16-ai-a16-71m-71u7-ultra-7-nxj4ysv002,2024,2025-08-31 18:50:51
313974,"Laptop HP Gaming VICTUS 16 s0077AX - 8C5N6PA (R7 7840HS, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",22590000,HP,Laptop,,,,,,,,,,,,,4.9,525,https://www.thegioididong.com/laptop/hp-gaming-victus-16-s0077ax-r7-8c5n6pa,2023,2025-08-31 18:50:51
332452,Laptop MacBook Pro 16 inch Nano M4 Pro 24GB/512GB,67090000,MacBook,Laptop,,,,,,,,,,,,,5.0,16,https://www.thegioididong.com/laptop/macbook-pro-16-nano-m4-pro-24-512,10/2024,2025-08-31 18:50:51
334690,"Laptop GIGABYTE Gaming G5 MF5 RC555 - 9RC55MF5FJIINIVN000 (i7 13620H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",22790000,GIGABYTE,Laptop,,,,,,,,,,,,,5.0,126,https://www.thegioididong.com/laptop/gigabyte-g5-mf5-rc555-i7-9rc55mf5fjiinivn000,2023,2025-08-31 18:50:52
337041,"Laptop HP Pavilion 16 af0052TU - AY8C1PA (Ultra 7 155U, 16GB, 1TB, WUXGA, OfficeHS+365, Win11)",23190000,HP,Laptop,,,,,,,,,,,,,5.0,80,https://www.thegioididong.com/laptop/hp-pavilion-16-af0052tu-ultra-7-ay8c1pa,2024,2025-08-31 18:50:52
340560,"Laptop Dell Inspiron 15 3530 - 71070372 (i5 1334U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",17990000,Dell,Laptop,,,,,,,,,,,,,5.0,122,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i5-71070372,2025,2025-08-31 18:50:52
335364,Laptop MacBook Air 13 inch M4 16GB/512GB,30190000,MacBook,Laptop,,,,,,,,,,,,,5.0,995,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-16gb-512gb,03/2025,2025-08-31 18:50:53
322270,"Laptop Asus Vivobook 14 X1404ZA - NK376W (i5 1235U, 16GB, 512GB, Full HD, Win11)",13990000,Asus,Laptop,,,,,,,,,,,,,4.9,7463,https://www.thegioididong.com/laptop/asus-vivobook-x1404za-i5-nk376w,2024,2025-08-31 18:50:53
339857,"Laptop Lenovo Gaming LOQ 15ARP9 - 83JC00KUVN (R5 7235HS, 24GB, 1TB, RTX 3050 6GB, Full HD 144Hz, Win11)",22190000,Lenovo,Laptop,,,,,,,,,,,,,5.0,181,https://www.thegioididong.com/laptop/lenovo-loq-15arp9-r5-83jc00kuvn,2025,2025-08-31 18:50:53
341752,"Laptop GIGABYTE Gaming A16 GA6H - GAMING-A16-CVHI3VN893SH (i7 13620H, 16GB, 512GB, RTX5060 8GB, WUXGA 165Hz, Win11)",32590000,GIGABYTE,Laptop,,,,,,,,,,,,,,,https://www.thegioididong.com/laptop/gigabyte-a16-ga6h-i7-13620h-gaming-a16-cvhi3vn893sh,2025,2025-08-31 18:50:54
340491,"Laptop Lenovo V14 G4 AMN - 82YT00YNVN (R5 7520U, 16GB, 512GB, Full HD, Win11)",12490000,Lenovo,Laptop,,,,,,,,,,,,,5.0,166,https://www.thegioididong.com/laptop/lenovo-v14-g4-amn-r5-82yt00ynvn,2025,2025-08-31 18:50:54
317712,"Laptop Asus Vivobook 14 X1404ZA - NK246W (i3 1215U, 8GB, 512GB, Full HD, Win11)",10490000,Asus,Laptop,,,,,,,,,,,,,4.9,6772,https://www.thegioididong.com/laptop/asus-vivobook-x1404za-i3-nk246w,2023,2025-08-31 18:50:54
339657,"Laptop Lenovo ThinkPad E16 - 21SR002SVN (Ultra 7 255H, 32GB, 512GB, WUXGA, Win11)",30290000,Lenovo,Laptop,,,,,,,,,,,,,5.0,37,https://www.thegioididong.com/laptop/lenovo-thinkpad-e16-ultra-7-21sr002svn,2025,2025-08-31 18:50:54
335362,Laptop MacBook Air 13 inch M4 16GB/256GB,24590000,MacBook,Laptop,,,,,,,,,,,,,4.9,3466,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-16gb-256gb,03/2025,2025-08-31 18:50:54
334998,"Laptop Acer Gaming Aspire 5 A515 58GM 598J - NX.KW1SV.002 (i5 13420H, 16GB, 512GB, RTX 2050 4GB, Full HD 144Hz, Win11)",16990000,Acer,Laptop,,,,,,,,,,,,,5.0,189,https://www.thegioididong.com/laptop/acer-aspire-5-a515-58gm-598j-i5-nxkw1sv002,2024,2025-08-31 18:50:55
335369,Laptop MacBook Air 13 inch M4 32GB/256GB,35490000,MacBook,Laptop,,,,,,,,,,,,,5.0,14,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-32gb-256gb,03/2025,2025-08-31 18:50:55
339587,"Laptop Lenovo IdeaPad Slim 5 OLED 14AKP10 - 83HX0066VN (R7 AI 350, 32GB, 512GB, WUXGA OLED, Win11)",24690000,Lenovo,Laptop,,,,,,,,,,,,,5.0,87,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-5-oled-14akp10-r7-ai-350-83hx0066vn,2025,2025-08-31 18:50:56
338324,"Laptop Asus Gaming Vivobook K3605VC - RP364W (i5 13420H, 16GB, 512GB, RTX 3050 4GB, WUXGA 144Hz, Win11)",19190000,Asus,Laptop,,,,,,,,,,,,,5.0,132,https://www.thegioididong.com/laptop/asus-k3605vc-i5-rp364w,2025,2025-08-31 18:50:56
331362,"Laptop MSI Modern 15 F13MG - 082VN (i5 1335U, 16GB, 512GB, Full HD, Win11)",13690000,MSI,Laptop,,,,,,,,,,,,,5.0,556,https://www.thegioididong.com/laptop/msi-modern-15-f13mg-i5-082vn,2024,2025-08-31 18:50:56
311177,"Laptop HP Pavilion 15 eg3091TU - 8C5L2PA (i7 1355U, 16GB, 512GB, Full HD, Win11)",20590000,HP,Laptop,,,,,,,,,,,,,4.9,2030,https://www.thegioididong.com/laptop/hp-pavilion-15-eg3091tu-i7-8c5l2pa,2023,2025-08-31 18:50:56
322072,"Laptop Lenovo Gaming LOQ 15IAX9 - 83GS000JVN (i5 12450HX, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",21590000,Lenovo,Laptop,,,,,,,,,,,,,4.9,5175,https://www.thegioididong.com/laptop/lenovo-loq-gaming-15iax9-i5-83gs000jvn,2024,2025-08-31 18:50:58
334999,"Laptop Acer Aspire Lite 15 AL15 41P R3QL - NX.J54SV.001 (R7 5700U, 8GB, 512GB, Full HD, Win11)",12290000,Acer,Laptop,,,,,,,,,,,,,5.0,526,https://www.thegioididong.com/laptop/acer-aspire-lite-15-al15-41p-r3ql-r7-nxj54sv001,2025,2025-08-31 18:51:00
327507,"Laptop Acer Aspire 5 A515 58M 79R7 - NX.KQ8SV.007 (i7 13620H, 16GB, 512GB, Full HD, Win11)",17990000,Acer,Laptop,,,,,,,,,,,,,4.9,399,https://www.thegioididong.com/laptop/acer-aspire-5-a515-58m-79r7-i7-nxkq8sv007,2023,2025-08-31 18:51:03
328906,"Laptop HP 240 G9 - AG2J5AT (i3 1215U, 8GB, 512GB, Full HD, Win11)",10390000,HP,Laptop,,,,,,,,,,,,,4.9,3281,https://www.thegioididong.com/laptop/hp-240-g9-i3-ag2j5at,2024,2025-08-31 18:51:05
339265,"Laptop HP EliteBook 635 Aero G11 - B91D3PT (R7 8840HS, 32GB, 512GB, WUXGA, Win11)",27190000,HP,Laptop,,,,,,,,,,,,,5.0,53,https://www.thegioididong.com/laptop/hp-elitebook-635-aero-g11-r7-b91d3pt,2025,2025-08-31 18:51:07
321467,"Laptop HP Gaming VICTUS 15 fb1022AX - 94F19PA (R5 7535HS, 16GB, 512GB, RTX 2050 4GB, Full HD 144Hz, Win11)",16490000,HP,Laptop,,,,,,,,,,,,,5.0,3563,https://www.thegioididong.com/laptop/hp-victus-15-fb1022ax-r5-94f19pa,2023,2025-08-31 18:51:08
342024,Laptop MacBook Air 13 inch M4 16GB/256GB Sạc 70W,25590000,MacBook,Laptop,,,,,,,,,,,,,5.0,57,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-16gb-256gb-sac-70w,03/2025,2025-08-31 18:51:09
326124,"Laptop MSI Gaming Thin 15 B12UCX - 2046VN (i5 12450H, 16GB, 512GB, RTX 2050 4GB, Full HD 144Hz, Win11)",15190000,MSI,Laptop,,,,,,,,,,,,,4.9,2087,https://www.thegioididong.com/laptop/msi-thin-15-b12ucx-i5-2046vn,2024,2025-08-31 18:51:09
335554,"Laptop Lenovo Gaming LOQ 15IRX9 - 83DV003CVN (i5 13450HX, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",22890000,Lenovo,Laptop,,,,,,,,,,,,,5.0,371,https://www.thegioididong.com/laptop/lenovo-loq-15irx9-i5-83dv003cvn,2024,2025-08-31 18:51:09
328235,"Laptop Asus TUF Gaming F15 FX507ZC4 - HN330W (i5 12500H, 16GB, 512GB, RTX 3050 4GB, Full HD 144Hz, Win11)",18990000,Asus,Laptop,,,,,,,,,,,,,4.9,2241,https://www.thegioididong.com/laptop/asus-gaming-tuf-f15-fx507zc4-i5-hn330w,2024,2025-08-31 18:51:09
332370,"Laptop Lenovo ThinkBook 16 G7 - 21MS007HVN (Ultra 7 155U, 32GB, 1TB, WUXGA, Win11)",28090000,Lenovo,Laptop,,,,,,,,,,,,,5.0,68,https://www.thegioididong.com/laptop/lenovo-thinkbook-16-g7-ultra-7-21ms007hvn,2024,2025-08-31 18:51:11
325306,Laptop Apple MacBook Air 13 inch M2 16GB/256GB/10GPU (Z160),23090000,MacBook,Laptop,,,,,,,,,,,,,5.0,901,https://www.thegioididong.com/laptop/apple-macbook-air-m2-2022-16gb-256gb-10gpu,6/2022,2025-08-31 18:51:12
338322,"Laptop Asus Vivobook S16 S3607VA - RP055WS (i5 13420H, 16GB, 512GB, WUXGA 144Hz, OfficeH24+365, Win11)",18390000,Asus,Laptop,,,,,,,,,,,,,5.0,236,https://www.thegioididong.com/laptop/asus-s3607va-i5-rp055ws,2025,2025-08-31 18:51:12
327872,"Laptop Asus TUF Gaming A15 FA507NUR - LP057W (R7 7435HS, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",23990000,Asus,Laptop,,,,,,,,,,,,,5.0,1117,https://www.thegioididong.com/laptop/asus-fa507nur-r7-lp057w,2024,2025-08-31 18:51:13
335373,Laptop MacBook Air 15 inch M4 16GB/512GB,34390000,MacBook,Laptop,,,,,,,,,,,,,5.0,107,https://www.thegioididong.com/laptop/macbook-air-15-inch-m4-16gb-512gb,03/2025,2025-08-31 18:51:13
335366,Laptop MacBook Air 13 inch M4 24GB/256GB,31390000,MacBook,Laptop,,,,,,,,,,,,,4.9,99,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-24gb-256gb,03/2025,2025-08-31 18:51:14
341612,"Laptop MSI Katana 15 B13VEK - 2256VN (i7 13620H, 16GB, 512GB, RTX4050 6GB, Full HD 144Hz, Win11)",25190000,MSI,Laptop,,,,,,,,,,,,,5.0,20,https://www.thegioididong.com/laptop/msi-katana-15-b13vek-i7-13620h-2256vn,2024,2025-08-31 18:51:14
334792,"Laptop Asus Vivobook 15 X1504VA - NJ1634W (i3 1315U, 8GB, 512GB, Full HD, Win11)",10690000,Asus,Laptop,,,,,,,,,,,,,5.0,2448,https://www.thegioididong.com/laptop/asus-vivobook-15-x1504va-i3-nj1634w,2025,2025-08-31 18:51:14
339687,"Laptop Asus TUF Gaming F16 FX607VJ - RL034W (Core 5 210H, 16GB, 512GB, RTX 3050 6GB, Full HD+ 144Hz, Win11)",21690000,Asus,Laptop,,,,,,,,,,,,,5.0,125,https://www.thegioididong.com/laptop/asus-tuf-gaming-f16-fx607vj-core-5-rl034w,2025,2025-08-31 18:51:14
337233,"Laptop Lenovo Ideapad Slim 3 14IRH10 - 83K0000CVN (i5 13420H, 24GB, 512GB, WUXGA OLED, Win11)",18990000,Lenovo,Laptop,,,,,,,,,,,,,5.0,763,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-oled-14irh10-i5-83k0000cvn,2025,2025-08-31 18:51:14
272282,"Laptop Acer Gaming Nitro 5 Tiger AN515 58 52SP - NH.QFHSV.001 (i5 12500H, 8GB, 512GB, RTX 3050 4GB, Full HD 144Hz, Win11)",17990000,Acer,Laptop,,,,,,,,,,,,,4.9,1487,https://www.thegioididong.com/laptop/acer-nitro-5-tiger-an515-58-52sp-i5-nhqfhsv001,2022,2025-08-31 18:51:14
325247,"Laptop Dell Inspiron 15 3530 - P16WD (i7 1355U, 16GB, 1TB, Full HD 120Hz, OfficeHS, Win11)",21990000,Dell,Laptop,,,,,,,,,,,,,4.9,2180,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i7-p16wd,2024,2025-08-31 18:51:15
331566,Laptop MacBook Pro 14 inch M4 16GB/1TB,44090000,MacBook,Laptop,,,,,,,,,,,,,5.0,86,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m4-16gb-1tb,10/2024,2025-08-31 18:51:15
316941,"Laptop MSI Gaming GF63 Thin 12UC - 887VN (i7 12650H, 8GB, 512GB, RTX 3050 4GB, Full HD 144Hz, Win11)",18690000,MSI,Laptop,,,,,,,,,,,,,4.9,1199,https://www.thegioididong.com/laptop/msi-gaming-gf63-thin-12uc-i7-887vn,2023,2025-08-31 18:51:16
337842,"Laptop GIGABYTE Gaming G6 MF RC56 - 9RC56MF0HJIIXIVN000 (i7 13620H, 16GB, 512GB, RTX 4050 6GB, WUXGA 165Hz, Win11)",23690000,GIGABYTE,Laptop,,,,,,,,,,,,,5.0,50,https://www.thegioididong.com/laptop/gigabyte-g6-mf-rc56-i7-9rc56mf0hjiixivn000,2024,2025-08-31 18:51:17
328130,"Laptop Lenovo ThinkBook 14 - 21MR0072VN (Ultra 7 155U, 16GB, 512GB, WUXGA, Win11)",25090000,Lenovo,Laptop,,,,,,,,,,,,,5.0,80,https://www.thegioididong.com/laptop/lenovo-thinkbook-14-ultra-7-21mr0072vn,2024,2025-08-31 18:51:17
337042,"Laptop HP Pavilion 16 af0053TU - AY8C2PA (Ultra 7 155U, 16GB, 512GB, WUXGA, OfficeHS+365, Win11)",22190000,HP,Laptop,,,,,,,,,,,,,5.0,231,https://www.thegioididong.com/laptop/hp-pavilion-16-af0053tu-ultra-7-ay8c2pa,2024,2025-08-31 18:51:19
335373,Laptop MacBook Air 15 inch M4 16GB/512GB,34390000,MacBook,Laptop,,,,,,,,,,,,,5.0,107,https://www.thegioididong.com/laptop/macbook-air-15-inch-m4-16gb-512gb,03/2025,2025-08-31 18:51:20
339616,"Laptop Lenovo IdeaPad Slim 5 OLED 14IAH10 - 83NC001AVN (Ultra 7 255H, 24GB, 1TB, WUXGA OLED, Win11)",26890000,Lenovo,Laptop,,,,,,,,,,,,,,,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-5-oled-14iah10-ultra-7-83nc001avn,2025,2025-08-31 18:51:21
331566,Laptop MacBook Pro 14 inch M4 16GB/1TB,44090000,MacBook,Laptop,,,,,,,,,,,,,5.0,86,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m4-16gb-1tb,10/2024,2025-08-31 18:51:21
337042,"Laptop HP Pavilion 16 af0053TU - AY8C2PA (Ultra 7 155U, 16GB, 512GB, WUXGA, OfficeHS+365, Win11)",22190000,HP,Laptop,,,,,,,,,,,,,5.0,231,https://www.thegioididong.com/laptop/hp-pavilion-16-af0053tu-ultra-7-ay8c2pa,2024,2025-08-31 18:51:22
336968,"Laptop MSI VenturePro 16 AI A1VEG - 003VN (Ultra 7 155H, 16GB, 512GB, RTX 4050 6GB, 2K OLED 120Hz, Win11)",33690000,MSI,Laptop,,,,,,,,,,,,,5.0,4,https://www.thegioididong.com/laptop/msi-venturepro-16-ai-a1veg-ultra-7-003vn,2025,2025-08-31 18:51:22
313974,"Laptop HP Gaming VICTUS 16 s0077AX - 8C5N6PA (R7 7840HS, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",22590000,HP,Laptop,,,,,,,,,,,,,4.9,525,https://www.thegioididong.com/laptop/hp-gaming-victus-16-s0077ax-r7-8c5n6pa,2023,2025-08-31 18:51:22
340558,"Laptop Dell Inspiron 15 3530 - N3530-i5U165W11SLU-HS24 (i5 1334U, 16GB, Full HD 120Hz, OfficeH24+365, Win11)",17990000,Dell,Laptop,,,,,,,,,,,,,5.0,54,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i5-n3530-i5u165w11slu-hs24,2025,2025-08-31 18:51:23
333427,"Laptop Acer Gaming Nitro V 15 ANV15 41 R1JY - NH.QPFSV.001 (R5 6600H, 16GB, 512GB, RTX 3050 6GB, Full HD 165Hz, Win11)",19190000,Acer,Laptop,,,,,,,,,,,,,5.0,1121,https://www.thegioididong.com/laptop/acer-nitro-v-15-anv15-41-r1jy-r5-nhqpfsv001,,2025-08-31 18:51:23
337420,"Laptop HP 245 G10 - B8PF9AT (R5 7530U, 8GB, 512GB, Full HD, Win11)",12190000,HP,Laptop,,,,,,,,,,,,,5.0,611,https://www.thegioididong.com/laptop/hp-245-g10-r5-b8pf9at,2025,2025-08-31 18:51:24
341602,"Laptop Acer Aspire Lite 16 AI AL16 71P 5674 - NX.D4XSV.001 (Ultra 5 125H, 16GB, 512GB, Full HD+, Win11)",17690000,Acer,Laptop,,,,,,,,,,,,,5.0,14,https://www.thegioididong.com/laptop/acer-aspire-lite-16-ai-al16-71p-5674-ultra-5-125h-nx-d4xsv-001,2025,2025-08-31 18:51:25
326861,"Laptop MSI Gaming GF63 Thin 12VE - 460VN (i5 12450H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",20290000,MSI,Laptop,,,,,,,,,,,,,4.9,2424,https://www.thegioididong.com/laptop/msi-gf63-thin-12ve-i5-460vn,2023,2025-08-31 18:51:25
335367,Laptop MacBook Air 13 inch M4 24GB/512GB,35190000,MacBook,Laptop,,,,,,,,,,,,,5.0,170,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-24gb-512gb,03/2025,2025-08-31 18:51:25
329787,"Laptop MSI Prestige 14 AI Studio C1UDXG - 058VN (Ultra 7 155H, 16GB, 1TB, RTX 3050 6GB, Full HD+ 144Hz, Win11)",28590000,MSI,Laptop,,,,,,,,,,,,,5.0,40,https://www.thegioididong.com/laptop/msi-prestige-14-ai-studio-c1udxg-ultra-7-058vn,2024,2025-08-31 18:51:26
335367,Laptop MacBook Air 13 inch M4 24GB/512GB,35190000,MacBook,Laptop,,,,,,,,,,,,,5.0,170,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-24gb-512gb,03/2025,2025-08-31 18:51:26
311177,"Laptop HP Pavilion 15 eg3091TU - 8C5L2PA (i7 1355U, 16GB, 512GB, Full HD, Win11)",20590000,HP,Laptop,,,,,,,,,,,,,4.9,2030,https://www.thegioididong.com/laptop/hp-pavilion-15-eg3091tu-i7-8c5l2pa,2023,2025-08-31 18:51:26
334997,"Laptop Acer Aspire Go AG15 31P 30M4 - NX.KRPSV.004 (i3 N305, 8GB, 256GB, Full HD, Win11)",9690000,Acer,Laptop,,,,,,,,,,,,,4.9,1674,https://www.thegioididong.com/laptop/acer-aspire-go-ag15-31p-30m4-i3-nxkrpsv004,2024,2025-08-31 18:51:28
