id,name,onsale_price,brand,category,os,cpu,gpu,rating,reviews_count,is_new,url,retailer,created_at,updated_at
333575,Điện thoại OPPO Reno13 5G 12GB/512GB,15690000,OPPO,Smartphone,Android 15,,,4.9,7697,True,https://www.thegioididong.com/dtdd/oppo-reno13-5g-12gb-512gb,TGDD,01/2025,2025-08-25 23:06:18
334930,Điện thoại Samsung Galaxy A36 5G 12GB/256GB,9610000,Samsung,Smartphone,Android 15,,,4.9,6213,True,https://www.thegioididong.com/dtdd/samsung-galaxy-a36,TGDD,03/2025,2025-08-25 23:06:18
240259,Điện thoại iPhone 14 128GB,12690000,iPhone (Apple),Smartphone,iOS 17,,,4.9,51110,True,https://www.thegioididong.com/dtdd/iphone-14,TGDD,09/2022,2025-08-25 23:06:18
340559,"Laptop Dell Inspiron 15 3530 - N3530-i7U161W11SLU (i7 1355U, 16GB, 1TB, Full HD 120Hz, OfficeH24+365, Win11)",21990000,Dell,Laptop,Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic,Intel Core i7 Raptor Lake - 1355U,Intel Iris Xe Graphics,5.0,90,True,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i7-n3530-i7u161w11slu,TGDD,2025,2025-08-25 23:06:18
327872,"Laptop Asus TUF Gaming A15 FA507NUR - LP057W (R7 7435HS, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",23990000,Asus,Laptop,Windows 11 Home SL,AMD Ryzen 7 - 7435HS,"Card rời - NVIDIA GeForce RTX 4050, 6 GB",5.0,1066,True,https://www.thegioididong.com/laptop/asus-fa507nur-r7-lp057w,TGDD,2024,2025-08-25 23:06:18
332936,Điện thoại OPPO Reno13 F 5G 8GB/256GB,9810000,OPPO,Smartphone,Android 15,,,4.9,107545,True,https://www.thegioididong.com/dtdd/oppo-reno13-f-5g,TGDD,01/2025,2025-08-25 23:06:18
322072,"Laptop Lenovo Gaming LOQ 15IAX9 - 83GS000JVN (i5 12450HX, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",21590000,Lenovo,Laptop,Windows 11 Home SL,Intel Core i5 Alder Lake - 12450HX,"Card rời - NVIDIA GeForce RTX 3050, 6 GB",4.9,5132,True,https://www.thegioididong.com/laptop/lenovo-loq-gaming-15iax9-i5-83gs000jvn,TGDD,2024,2025-08-25 23:06:18
336745,Điện thoại TCL 60 NXTPaper 8GB/256GB,4110000,TCL,Smartphone,Android 15,,,4.9,190,True,https://www.thegioididong.com/dtdd/tcl-60-nxtpaper,TGDD,05/2025,2025-08-25 23:06:18
328454,Điện thoại OPPO A3 8GB/128GB,5200000,OPPO,Smartphone,Android 14,,,4.9,46200,True,https://www.thegioididong.com/dtdd/oppo-a3-8gb-128gb,TGDD,08/2024,2025-08-25 23:06:18
335579,Điện thoại realme C75x 8GB/256GB,5690000,realme,Smartphone,Android 15,,,4.9,11309,True,https://www.thegioididong.com/dtdd/realme-c75x-256gb,TGDD,04/2025,2025-08-25 23:06:18
303825,Điện thoại iPhone 15 Plus 512GB,28190000,iPhone (Apple),Smartphone,iOS 17,,,4.9,534,True,https://www.thegioididong.com/dtdd/iphone-15-plus-512gb,TGDD,09/2023,2025-08-25 23:06:18
323920,"Laptop HP 15 fd0234TU - 9Q969PA (i5 1334U, 16GB, 512GB, Full HD, Win11)",15490000,HP,Laptop,Windows 11 Home SL,Intel Core i5 Raptor Lake - 1334U,Intel Iris Xe Graphics,4.9,10220,True,https://www.thegioididong.com/laptop/hp-15-fd0234tu-i5-9q969pa,TGDD,2023,2025-08-25 23:06:18
332365,"Laptop Lenovo Gaming LOQ 15IAX9E - 83LK000BVN (i5 12450HX, 16GB, 512GB, RTX 2050 4GB, Full HD 144Hz, Win11)",17990000,Lenovo,Laptop,Windows 11 Home SL,Intel Core i5 Alder Lake - 12450HX,"Card rời - NVIDIA GeForce RTX 2050, 4 GB",4.9,2346,True,https://www.thegioididong.com/laptop/lenovo-loq-15iax9e-i5-83lk000bvn,TGDD,2024,2025-08-25 23:06:18
337714,Điện thoại Xiaomi Redmi Note 14 Pro 5G 12GB/512GB,10300000,Xiaomi,Smartphone,Xiaomi HyperOS (Android 14),,,4.9,5804,True,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14-pro-5g-12gb-512gb,TGDD,01/2025,2025-08-25 23:06:18
329141,Điện thoại iPhone 16 Plus 512GB,31290000,iPhone (Apple),Smartphone,iOS 18,,,5.0,381,True,https://www.thegioididong.com/dtdd/iphone-16-plus-512gb,TGDD,09/2024,2025-08-25 23:06:18
329136,Điện thoại iPhone 16 256GB,21890000,iPhone (Apple),Smartphone,iOS 18,,,4.9,6144,True,https://www.thegioididong.com/dtdd/iphone-16-256gb,TGDD,09/2024,2025-08-25 23:06:18
322099,"Laptop MSI Gaming Cyborg 15 AI A1VEK - 053VN (Ultra 7 155H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",28690000,MSI,Laptop,Windows 11 Home SL,Intel Core Ultra 7 Meteor Lake - 155H,"Card rời - NVIDIA GeForce RTX 4050, 6 GB",5.0,17,True,https://www.thegioididong.com/laptop/msi-gaming-cyborg-15-ai-a1vek-ultra-7-053vn,TGDD,2024,2025-08-25 23:06:18
335373,Laptop MacBook Air 15 inch M4 16GB/512GB,34390000,MacBook,Laptop,macOS Sequoia,Apple M4 - Hãng không công bố,Card tích hợp - 10 nhân GPU,5.0,95,True,https://www.thegioididong.com/laptop/macbook-air-15-inch-m4-16gb-512gb,TGDD,03/2025,2025-08-25 23:06:18
303891,Điện thoại iPhone 15 Plus 128GB,18590000,iPhone (Apple),Smartphone,iOS 17,,,4.9,53752,True,https://www.thegioididong.com/dtdd/iphone-15-plus,TGDD,09/2023,2025-08-25 23:06:18
329149,Điện thoại iPhone 16 Pro Max 256GB,30090000,iPhone (Apple),Smartphone,iOS 18,,,4.9,242482,True,https://www.thegioididong.com/dtdd/iphone-16-pro-max,TGDD,09/2024,2025-08-25 23:06:18
335793,Điện thoại HONOR X8c 8GB/512GB,7190000,HONOR,Smartphone,Android 15,,,5.0,2152,True,https://www.thegioididong.com/dtdd/honor-x8c-512gb,TGDD,04/2025,2025-08-25 23:06:18
325479,"Laptop Asus Vivobook S 16 OLED S5606MA - MX050W (Ultra 5 125H, 16GB, 512GB, 3.2K OLED 120Hz, Win11)",23190000,Asus,Laptop,Windows 11 Home SL,Intel Core Ultra 5 Meteor Lake - 125H,Card tích hợp - Intel Arc Graphics,4.9,1330,True,https://www.thegioididong.com/laptop/asus-vivobook-s-16-oled-s5606ma-ultra-5-mx050w,TGDD,2024,2025-08-25 23:06:18
329940,Điện thoại Xiaomi 14T Pro 5G 12GB/256GB,16490000,Xiaomi,Smartphone,Xiaomi HyperOS (Android 14),,,4.9,11232,True,https://www.thegioididong.com/dtdd/xiaomi-14t-pro-5g-12gb-256gb,TGDD,09/2024,2025-08-25 23:06:18
335588,Điện thoại realme C75x 6GB/128GB,4610000,realme,Smartphone,Android 15,,,4.9,11267,True,https://www.thegioididong.com/dtdd/realme-c75x-6gb-128gb,TGDD,04/2025,2025-08-25 23:06:18
333479,Điện thoại HONOR X9c 5G 12GB/256GB,8690000,HONOR,Smartphone,Android 14,,,4.9,3006,True,https://www.thegioididong.com/dtdd/honor-x9c,TGDD,01/2025,2025-08-25 23:06:18
339180,Điện thoại vivo Y39 5G 8GB/128GB,7360000,vivo,Smartphone,Android 15,,,4.9,6723,True,https://www.thegioididong.com/dtdd/vivo-y39-5g,TGDD,06/2025,2025-08-25 23:06:18
329138,Điện thoại iPhone 16 Plus 128GB,22190000,iPhone (Apple),Smartphone,iOS 18,,,4.9,18293,True,https://www.thegioididong.com/dtdd/iphone-16-plus,TGDD,09/2024,2025-08-25 23:06:18
335792,Điện thoại HONOR X8c 8GB/256GB,6500000,HONOR,Smartphone,Android 15,,,4.9,3138,True,https://www.thegioididong.com/dtdd/honor-x8c,TGDD,04/2025,2025-08-25 23:06:18
332934,Điện thoại OPPO Reno13 5G 12GB/256GB,14200000,OPPO,Smartphone,Android 15,,,4.9,21258,True,https://www.thegioididong.com/dtdd/oppo-reno13-5g,TGDD,01/2025,2025-08-25 23:06:18
335955,Điện thoại Samsung Galaxy S25 Edge 5G 12GB/512GB,25190000,Samsung,Smartphone,Android 15,,,4.9,520,True,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-edge-5g-512gb,TGDD,05/2025,2025-08-25 23:06:18
321436,"Laptop Acer Aspire A315 44P R9W8 - NX.KSJSV.002 (R7 5700U, 8GB, 512GB, Full HD, Win11)",10990000,Acer,Laptop,Windows 11 Home SL,AMD Ryzen 7 - 5700U,Card tích hợp - AMD Radeon Graphics,4.9,4432,True,https://www.thegioididong.com/laptop/acer-aspire-a315-44p-r9w8-r7-nxksjsv002,TGDD,2023,2025-08-25 23:06:18
339179,Điện thoại vivo Y39 5G 8GB/256GB,8340000,vivo,Smartphone,Android 15,,,5.0,1893,True,https://www.thegioididong.com/dtdd/vivo-y39-5g-256gb,TGDD,06/2025,2025-08-25 23:06:18
322222,"Laptop Acer Aspire 3 A314 42P R3B3 - NX.KSFSV.001 (R7 5700U, 16GB, 512GB, WUXGA, Win11)",12690000,Acer,Laptop,Windows 11 Home SL,AMD Ryzen 7 - 5700U,Card tích hợp - AMD Radeon Graphics,4.9,3561,True,https://www.thegioididong.com/laptop/acer-aspire-3-a314-42p-r3b3-r7-nxksfsv001,TGDD,2024,2025-08-25 23:06:18
331207,Điện thoại Samsung Galaxy A16 8GB/128GB,4800000,Samsung,Smartphone,Android 14,,,4.9,137787,True,https://www.thegioididong.com/dtdd/samsung-galaxy-a16-8gb-128gb,TGDD,11/2024,2025-08-25 23:06:18
335917,Điện thoại Xiaomi Redmi A5 3GB/64GB,2740000,Xiaomi,Smartphone,Android 15,,,4.9,30898,True,https://www.thegioididong.com/dtdd/xiaomi-redmi-a5-3gb-64gb,TGDD,04/2025,2025-08-25 23:06:18
328752,Điện thoại Samsung Galaxy A06 4GB/64GB,2790000,Samsung,Smartphone,Android 14,,,4.9,140901,True,https://www.thegioididong.com/dtdd/samsung-galaxy-a06-4gb-64gb,TGDD,08/2024,2025-08-25 23:06:18
333351,Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/512GB,28680000,Samsung,Smartphone,Android 15,,,5.0,3525,True,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-ultra-512gb,TGDD,01/2025,2025-08-25 23:06:18
332255,Điện thoại HONOR Magic V3 5G 12GB/512GB,29990000,HONOR,Smartphone,Android 14,,,5.0,103,True,https://www.thegioididong.com/dtdd/honor-magic-v3,TGDD,12/2024,2025-08-25 23:06:18
329940,Điện thoại Xiaomi 14T Pro 5G 12GB/256GB,16490000,Xiaomi,Smartphone,Xiaomi HyperOS (Android 14),,,4.9,11232,True,https://www.thegioididong.com/dtdd/xiaomi-14t-pro-5g-12gb-256gb,TGDD,09/2024,2025-08-25 23:06:18
335792,Điện thoại HONOR X8c 8GB/256GB,6500000,HONOR,Smartphone,Android 15,,,4.9,3138,True,https://www.thegioididong.com/dtdd/honor-x8c,TGDD,04/2025,2025-08-25 23:06:18
240259,Điện thoại iPhone 14 128GB,12690000,iPhone (Apple),Smartphone,iOS 17,,,4.9,51110,True,https://www.thegioididong.com/dtdd/iphone-14,TGDD,09/2022,2025-08-25 23:06:18
329150,Điện thoại iPhone 16 Pro Max 512GB,36790000,iPhone (Apple),Smartphone,iOS 18,,,5.0,32230,True,https://www.thegioididong.com/dtdd/iphone-16-pro-max-512gb,TGDD,09/2024,2025-08-25 23:06:18
335369,Laptop MacBook Air 13 inch M4 32GB/256GB,35490000,MacBook,Laptop,macOS Sequoia,Apple M4 - Hãng không công bố,Card tích hợp - 10 nhân GPU,5.0,14,True,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-32gb-256gb,TGDD,03/2025,2025-08-25 23:06:18
340221,Điện thoại HONOR X6c 6GB/256GB,4590000,HONOR,Smartphone,Android 15,,,5.0,1699,True,https://www.thegioididong.com/dtdd/honor-x6c-6gb-256gb,TGDD,07/2025,2025-08-25 23:06:18
281570,Điện thoại iPhone 15 128GB,15290000,iPhone (Apple),Smartphone,iOS 17,,,4.9,88917,True,https://www.thegioididong.com/dtdd/iphone-15,TGDD,09/2023,2025-08-25 23:06:18
322876,Điện thoại Masstel Fami 60S 4G,690000,Masstel,Phone,,,,4.9,46079,True,https://www.thegioididong.com/dtdd/masstel-fami-60s,TGDD,03/2024,2025-08-25 23:06:18
335367,Laptop MacBook Air 13 inch M4 24GB/512GB,34890000,MacBook,Laptop,macOS Sequoia,Apple M4 - Hãng không công bố,Card tích hợp - 10 nhân GPU,5.0,161,True,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-24gb-512gb,TGDD,03/2025,2025-08-25 23:06:18
335793,Điện thoại HONOR X8c 8GB/512GB,7190000,HONOR,Smartphone,Android 15,,,5.0,2152,True,https://www.thegioididong.com/dtdd/honor-x8c-512gb,TGDD,04/2025,2025-08-25 23:06:18
334938,Điện thoại OPPO Find N5 5G 16GB/512GB,44180000,OPPO,Smartphone,Android 15,,,5.0,271,True,https://www.thegioididong.com/dtdd/oppo-find-n5,TGDD,04/2025,2025-08-25 23:06:18
339657,"Laptop Lenovo ThinkPad E16 - 21SR002SVN (Ultra 7 255H, 32GB, 512GB, WUXGA, Win11)",30290000,Lenovo,Laptop,Windows 11 Home SL,Intel Core Ultra 7 Arrow Lake - 255H,Card tích hợp - Intel Arc 140T,5.0,33,True,https://www.thegioididong.com/laptop/lenovo-thinkpad-e16-ultra-7-21sr002svn,TGDD,2025,2025-08-25 23:06:18
322095,Điện thoại Xiaomi Redmi A3 4GB/128GB,2740000,Xiaomi,Smartphone,Android 14,,,4.9,19954,True,https://www.thegioididong.com/dtdd/xiaomi-redmi-a3-128gb,TGDD,03/2024,2025-08-25 23:06:18
329144,Điện thoại iPhone 16 Pro 256GB,28090000,iPhone (Apple),Smartphone,iOS 18,,,4.9,22697,True,https://www.thegioididong.com/dtdd/iphone-16-pro-256gb,TGDD,09/2024,2025-08-25 23:06:18
323543,Điện thoại OPPO A60 8GB/128GB,5400000,OPPO,Smartphone,Android 14,,,4.9,293163,True,https://www.thegioididong.com/dtdd/oppo-a60-128gb,TGDD,04/2024,2025-08-25 23:06:18
333102,"Laptop Dell Inspiron 15 3520 - N3520-i7U165W11BLU-FP (i7 1255U, 16GB, 512GB, Full HD 120Hz, OfficeHS, Win11)",18990000,Dell,Laptop,Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic,Intel Core i7 Alder Lake - 1255U,Intel Iris Xe Graphics,5.0,922,True,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i7-n3520i7u165w11blufp,TGDD,2024,2025-08-25 23:06:18
337741,Điện thoại realme C71 4GB/128GB,3920000,realme,Smartphone,Android 15,,,4.9,8012,True,https://www.thegioididong.com/dtdd/realme-c71,TGDD,06/2025,2025-08-25 23:06:18
334168,Điện thoại OPPO Find X8 5G 16GB/512GB Hồng,21580000,OPPO,Smartphone,Android 15,,,5.0,855,True,https://www.thegioididong.com/dtdd/oppo-find-x8-hong,TGDD,11/2024,2025-08-25 23:06:18
329148,Điện thoại iPhone 16 Pro 1TB,37890000,iPhone (Apple),Smartphone,iOS 18,,,5.0,454,True,https://www.thegioididong.com/dtdd/iphone-16-pro-1tb,TGDD,09/2024,2025-08-25 23:06:18
329135,Điện thoại iPhone 16 128GB,18890000,iPhone (Apple),Smartphone,iOS 18,,,4.9,18078,True,https://www.thegioididong.com/dtdd/iphone-16,TGDD,09/2024,2025-08-25 23:06:18
329959,Điện thoại vivo V40 Lite 8GB/256GB,8340000,vivo,Smartphone,Android 14,,,4.9,37297,True,https://www.thegioididong.com/dtdd/vivo-v40-lite-8gb-256gb,TGDD,10/2024,2025-08-25 23:06:18
322876,Điện thoại Masstel Fami 60S 4G,690000,Masstel,Phone,,,,4.9,46079,True,https://www.thegioididong.com/dtdd/masstel-fami-60s,TGDD,03/2024,2025-08-25 23:06:18
329141,Điện thoại iPhone 16 Plus 512GB,31290000,iPhone (Apple),Smartphone,iOS 18,,,5.0,381,True,https://www.thegioididong.com/dtdd/iphone-16-plus-512gb,TGDD,09/2024,2025-08-25 23:06:18
333360,Điện thoại Samsung Galaxy S25 Plus 5G 12GB/512GB,24440000,Samsung,Smartphone,Android 15,,,5.0,635,True,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-plus-512gb,TGDD,01/2025,2025-08-25 23:06:18
329151,Điện thoại iPhone 16 Pro Max 1TB,42690000,iPhone (Apple),Smartphone,iOS 18,,,5.0,8001,True,https://www.thegioididong.com/dtdd/iphone-16-pro-max-1tb,TGDD,09/2024,2025-08-25 23:06:18
322996,Điện thoại vivo Y03 4GB/128GB,3240000,vivo,Smartphone,Android 14,,,4.9,54938,True,https://www.thegioididong.com/dtdd/vivo-y03,TGDD,03/2024,2025-08-25 23:06:18
332368,"Laptop Lenovo ThinkBook 14 G7 - 21MR0070VN (Ultra 7 155U, 32GB, 1TB, WUXGA, Win11)",27790000,Lenovo,Laptop,Windows 11 Home SL,Intel Core Ultra 7 Meteor Lake - 155U,Card tích hợp - Intel Graphics,5.0,62,True,https://www.thegioididong.com/laptop/lenovo-thinkbook-14-g7-ultra-7-21mr0070vn,TGDD,2024,2025-08-25 23:06:18
329148,Điện thoại iPhone 16 Pro 1TB,37890000,iPhone (Apple),Smartphone,iOS 18,,,5.0,454,True,https://www.thegioididong.com/dtdd/iphone-16-pro-1tb,TGDD,09/2024,2025-08-25 23:06:18
331362,"Laptop MSI Modern 15 F13MG - 082VN (i5 1335U, 16GB, 512GB, Full HD, Win11)",13690000,MSI,Laptop,Windows 11 Home SL,Intel Core i5 Raptor Lake - 1335U,Intel Iris Xe Graphics,5.0,501,True,https://www.thegioididong.com/laptop/msi-modern-15-f13mg-i5-082vn,TGDD,2024,2025-08-25 23:06:18
339857,"Laptop Lenovo Gaming LOQ 15ARP9 - 83JC00KUVN (R5 7235HS, 24GB, 1TB, RTX 3050 6GB, Full HD 144Hz, Win11)",22190000,Lenovo,Laptop,Windows 11 Home SL,AMD Ryzen 5 - 7235HS,"Card rời - NVIDIA GeForce RTX 3050, 6 GB",5.0,151,True,https://www.thegioididong.com/laptop/lenovo-loq-15arp9-r5-83jc00kuvn,TGDD,2025,2025-08-25 23:06:18
332938,Điện thoại Xiaomi Redmi Note 14 Pro 5G 8GB/256GB,9320000,Xiaomi,Smartphone,Xiaomi HyperOS (Android 14),,,4.9,38297,True,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14-pro-5g,TGDD,01/2025,2025-08-25 23:06:18
310447,"Laptop MSI Gaming Katana 15 B13VFK - 676VN (i7 13620H, 16GB, 1TB, RTX 4060 8GB, Full HD 144Hz, Win11)",29190000,MSI,Laptop,Windows 11 Home SL,Intel Core i7 Raptor Lake - 13620H,"Card rời - NVIDIA GeForce RTX 4060, 8 GB",4.9,659,True,https://www.thegioididong.com/laptop/msi-katana-15-b13vfk-i7-676vn,TGDD,2023,2025-08-25 23:06:18
325799,Điện thoại Xiaomi Redmi 13 8GB/128GB,4210000,Xiaomi,Smartphone,Android 14,,,4.9,154148,True,https://www.thegioididong.com/dtdd/xiaomi-redmi-13,TGDD,06/2024,2025-08-25 23:06:18
328449,Điện thoại OPPO A3x 4GB/64GB,3430000,OPPO,Smartphone,Android 14,,,4.9,168833,True,https://www.thegioididong.com/dtdd/oppo-a3x-4gb-64gb,TGDD,08/2024,2025-08-25 23:06:18
